RowNum,Name,Split_SpatialObj,Split_SequenceNum,CentroidX,CentroidY
1270,eng_obj,"{""type"":""Point"", ""coordinates"":[69.233805,12.767828]}",43,69.233805,12.767828
1270,eng_obj,"{""type"":""Point"", ""coordinates"":[69.631693,14.533162]}",44,69.631693,14.533162
1270,eng_obj,"{""type"":""Point"", ""coordinates"":[70.140566,16.270235]}",45,70.140566,16.270235
1270,eng_obj,"{""type"":""Point"", ""coordinates"":[70.758416,17.972193]}",46,70.758416,17.972193
1270,eng_obj,"{""type"":""Point"", ""coordinates"":[71.482805,19.632318]}",47,71.482805,19.632318
1270,eng_obj,"{""type"":""Point"", ""coordinates"":[72.310873,21.244058]}",48,72.310873,21.244058
1270,eng_obj,"{""type"":""Point"", ""coordinates"":[73.239352,22.801052]}",49,73.239352,22.801052
1270,eng_obj,"{""type"":""Point"", ""coordinates"":[74.264579,24.297157]}",50,74.264579,24.297157
1270,eng_obj,"{""type"":""Point"", ""coordinates"":[75.382507,25.726467]}",51,75.382507,25.726467
1270,eng_obj,"{""type"":""Point"", ""coordinates"":[76.588725,27.083341]}",52,76.588725,27.083341
1270,eng_obj,"{""type"":""Point"", ""coordinates"":[77.878471,28.362426]}",53,77.878471,28.362426
1270,eng_obj,"{""type"":""Point"", ""coordinates"":[79.246656,29.558671]}",54,79.246656,29.558671
1270,eng_obj,"{""type"":""Point"", ""coordinates"":[79.820356,30]}",55,79.820356,30
1270,eng_obj,"{""type"":""Point"", ""coordinates"":[115.687228,30]}",56,115.687228,30
1270,eng_obj,"{""type"":""Point"", ""coordinates"":[116.260928,29.558671]}",57,116.260928,29.558671
1270,eng_obj,"{""type"":""Point"", ""coordinates"":[117.629113,28.362426]}",58,117.629113,28.362426
1270,eng_obj,"{""type"":""Point"", ""coordinates"":[118.918859,27.083341]}",59,118.918859,27.083341
1270,eng_obj,"{""type"":""Point"", ""coordinates"":[120,25.867166]}",60,120,25.867166
1253,sat_obj,"{""type"":""Point"", ""coordinates"":[103.493048,0.155]}",0,103.493048,0.155
1253,sat_obj,"{""type"":""Point"", ""coordinates"":[103.411371,-2.444008]}",1,103.411371,-2.444008
1253,sat_obj,"{""type"":""Point"", ""coordinates"":[103.166661,-5.032759]}",2,103.166661,-5.032759
1253,sat_obj,"{""type"":""Point"", ""coordinates"":[102.759884,-7.601036]}",3,102.759884,-7.601036
1253,sat_obj,"{""type"":""Point"", ""coordinates"":[102.192646,-10.138704]}",4,102.192646,-10.138704
1253,sat_obj,"{""type"":""Point"", ""coordinates"":[101.467186,-12.635747]}",5,101.467186,-12.635747
1253,sat_obj,"{""type"":""Point"", ""coordinates"":[100.586365,-15.082311]}",6,100.586365,-15.082311
1253,sat_obj,"{""type"":""Point"", ""coordinates"":[99.553661,-17.46874]}",7,99.553661,-17.46874
1253,sat_obj,"{""type"":""Point"", ""coordinates"":[98.373149,-19.785617]}",8,98.373149,-19.785617
1253,sat_obj,"{""type"":""Point"", ""coordinates"":[97.049489,-22.023796]}",9,97.049489,-22.023796
1253,sat_obj,"{""type"":""Point"", ""coordinates"":[95.587903,-24.174447]}",10,95.587903,-24.174447
1253,sat_obj,"{""type"":""Point"", ""coordinates"":[93.99416,-26.22908]}",11,93.99416,-26.22908
1253,sat_obj,"{""type"":""Point"", ""coordinates"":[92.274551,-28.179587]}",12,92.274551,-28.179587
1253,sat_obj,"{""type"":""Point"", ""coordinates"":[90.43586,-30.018271]}",13,90.43586,-30.018271
1253,sat_obj,"{""type"":""Point"", ""coordinates"":[88.485346,-31.737874]}",14,88.485346,-31.737874
1253,sat_obj,"{""type"":""Point"", ""coordinates"":[86.430706,-33.331611]}",15,86.430706,-33.331611
1253,sat_obj,"{""type"":""Point"", ""coordinates"":[84.280047,-34.793191]}",16,84.280047,-34.793191
1253,sat_obj,"{""type"":""Point"", ""coordinates"":[82.041859,-36.116847]}",17,82.041859,-36.116847
1253,sat_obj,"{""type"":""Point"", ""coordinates"":[79.724974,-37.297354]}",18,79.724974,-37.297354
1253,sat_obj,"{""type"":""Point"", ""coordinates"":[77.338536,-38.330055]}",19,77.338536,-38.330055
1253,sat_obj,"{""type"":""Point"", ""coordinates"":[75.477686,-39]}",20,75.477686,-39
1253,sat_obj,"{""type"":""Point"", ""coordinates"":[50,-39]}",21,50,-39
1253,sat_obj,"{""type"":""Point"", ""coordinates"":[50,30]}",22,50,30
1253,sat_obj,"{""type"":""Point"", ""coordinates"":[90.764132,30]}",23,90.764132,30
1253,sat_obj,"{""type"":""Point"", ""coordinates"":[92.274551,28.489587]}",24,92.274551,28.489587
1253,sat_obj,"{""type"":""Point"", ""coordinates"":[93.99416,26.53908]}",25,93.99416,26.53908
1253,sat_obj,"{""type"":""Point"", ""coordinates"":[95.587903,24.484447]}",26,95.587903,24.484447
1253,sat_obj,"{""type"":""Point"", ""coordinates"":[97.049489,22.333796]}",27,97.049489,22.333796
1253,sat_obj,"{""type"":""Point"", ""coordinates"":[98.373149,20.095617]}",28,98.373149,20.095617
1253,sat_obj,"{""type"":""Point"", ""coordinates"":[99.553661,17.77874]}",29,99.553661,17.77874
1253,sat_obj,"{""type"":""Point"", ""coordinates"":[100.586365,15.392311]}",30,100.586365,15.392311
1253,sat_obj,"{""type"":""Point"", ""coordinates"":[101.467186,12.945747]}",31,101.467186,12.945747
1253,sat_obj,"{""type"":""Point"", ""coordinates"":[102.192646,10.448704]}",32,102.192646,10.448704
1253,sat_obj,"{""type"":""Point"", ""coordinates"":[102.759884,7.911036]}",33,102.759884,7.911036
1253,sat_obj,"{""type"":""Point"", ""coordinates"":[103.166661,5.342759]}",34,103.166661,5.342759
1253,sat_obj,"{""type"":""Point"", ""coordinates"":[103.411371,2.754008]}",35,103.411371,2.754008
1253,sat_obj,"{""type"":""Point"", ""coordinates"":[103.493048,0.155]}",36,103.493048,0.155
1275,eng_obj,"{""type"":""Point"", ""coordinates"":[120,30]}",0,120,30
1275,eng_obj,"{""type"":""Point"", ""coordinates"":[120,-29.734529]}",1,120,-29.734529
1275,eng_obj,"{""type"":""Point"", ""coordinates"":[118.734837,-30.476559]}",2,118.734837,-30.476559
1275,eng_obj,"{""type"":""Point"", ""coordinates"":[116.297074,-31.708393]}",3,116.297074,-31.708393
1275,eng_obj,"{""type"":""Point"", ""coordinates"":[113.78613,-32.785993]}",4,113.78613,-32.785993
1275,eng_obj,"{""type"":""Point"", ""coordinates"":[111.211913,-33.705107]}",5,111.211913,-33.705107
1275,eng_obj,"{""type"":""Point"", ""coordinates"":[108.584584,-34.462107]}",6,108.584584,-34.462107
1275,eng_obj,"{""type"":""Point"", ""coordinates"":[105.91451,-35.054005]}",7,105.91451,-35.054005
1275,eng_obj,"{""type"":""Point"", ""coordinates"":[103.212229,-35.478466]}",8,103.212229,-35.478466
1275,eng_obj,"{""type"":""Point"", ""coordinates"":[100.488407,-35.733815]}",9,100.488407,-35.733815
1275,eng_obj,"{""type"":""Point"", ""coordinates"":[97.753792,-35.819043]}",10,97.753792,-35.819043
1275,eng_obj,"{""type"":""Point"", ""coordinates"":[95.019177,-35.733815]}",11,95.019177,-35.733815
1275,eng_obj,"{""type"":""Point"", ""coordinates"":[92.295355,-35.478466]}",12,92.295355,-35.478466
1275,eng_obj,"{""type"":""Point"", ""coordinates"":[89.593074,-35.054005]}",13,89.593074,-35.054005
1275,eng_obj,"{""type"":""Point"", ""coordinates"":[86.923,-34.462107]}",14,86.923,-34.462107
1275,eng_obj,"{""type"":""Point"", ""coordinates"":[84.295671,-33.705107]}",15,84.295671,-33.705107
1275,eng_obj,"{""type"":""Point"", ""coordinates"":[81.721454,-32.785993]}",16,81.721454,-32.785993
1275,eng_obj,"{""type"":""Point"", ""coordinates"":[79.21051,-31.708393]}",17,79.21051,-31.708393
1275,eng_obj,"{""type"":""Point"", ""coordinates"":[76.772747,-30.476559]}",18,76.772747,-30.476559
1275,eng_obj,"{""type"":""Point"", ""coordinates"":[74.417787,-29.095353]}",19,74.417787,-29.095353
1275,eng_obj,"{""type"":""Point"", ""coordinates"":[72.154924,-27.570226]}",20,72.154924,-27.570226
1275,eng_obj,"{""type"":""Point"", ""coordinates"":[69.993088,-25.907196]}",21,69.993088,-25.907196
1275,eng_obj,"{""type"":""Point"", ""coordinates"":[67.94081,-24.112827]}",22,67.94081,-24.112827
1275,eng_obj,"{""type"":""Point"", ""coordinates"":[66.006191,-22.194201]}",23,66.006191,-22.194201
1275,eng_obj,"{""type"":""Point"", ""coordinates"":[64.196865,-20.158889]}",24,64.196865,-20.158889
1275,eng_obj,"{""type"":""Point"", ""coordinates"":[62.519973,-18.014924]}",25,62.519973,-18.014924
1275,eng_obj,"{""type"":""Point"", ""coordinates"":[60.982133,-15.770768]}",26,60.982133,-15.770768
1275,eng_obj,"{""type"":""Point"", ""coordinates"":[59.589413,-13.435276]}",27,59.589413,-13.435276
1275,eng_obj,"{""type"":""Point"", ""coordinates"":[58.347311,-11.017665]}",28,58.347311,-11.017665
1275,eng_obj,"{""type"":""Point"", ""coordinates"":[57.260728,-8.527478]}",29,57.260728,-8.527478
1275,eng_obj,"{""type"":""Point"", ""coordinates"":[56.333953,-5.974542]}",30,56.333953,-5.974542
1275,eng_obj,"{""type"":""Point"", ""coordinates"":[55.570644,-3.368932]}",31,55.570644,-3.368932
1275,eng_obj,"{""type"":""Point"", ""coordinates"":[54.973811,-0.720931]}",32,54.973811,-0.720931
1275,eng_obj,"{""type"":""Point"", ""coordinates"":[54.545812,1.959011]}",33,54.545812,1.959011
1275,eng_obj,"{""type"":""Point"", ""coordinates"":[54.288335,4.660316]}",34,54.288335,4.660316
1275,eng_obj,"{""type"":""Point"", ""coordinates"":[54.202396,7.372324]}",35,54.202396,7.372324
1275,eng_obj,"{""type"":""Point"", ""coordinates"":[54.288335,10.084333]}",36,54.288335,10.084333
1275,eng_obj,"{""type"":""Point"", ""coordinates"":[54.545812,12.785638]}",37,54.545812,12.785638
1275,eng_obj,"{""type"":""Point"", ""coordinates"":[54.973811,15.46558]}",38,54.973811,15.46558
1275,eng_obj,"{""type"":""Point"", ""coordinates"":[55.570644,18.113581]}",39,55.570644,18.113581
1275,eng_obj,"{""type"":""Point"", ""coordinates"":[56.333953,20.719191]}",40,56.333953,20.719191
1275,eng_obj,"{""type"":""Point"", ""coordinates"":[57.260728,23.272127]}",41,57.260728,23.272127
1275,eng_obj,"{""type"":""Point"", ""coordinates"":[58.347311,25.762314]}",42,58.347311,25.762314
1275,eng_obj,"{""type"":""Point"", ""coordinates"":[59.589413,28.179924]}",43,59.589413,28.179924
1275,eng_obj,"{""type"":""Point"", ""coordinates"":[60.674776,30]}",44,60.674776,30
1275,eng_obj,"{""type"":""Point"", ""coordinates"":[120,30]}",45,120,30
1261,sat_obj,"{""type"":""Point"", ""coordinates"":[110.691636,0.155]}",0,110.691636,0.155
1261,sat_obj,"{""type"":""Point"", ""coordinates"":[110.595754,-2.896009]}",1,110.595754,-2.896009
1261,sat_obj,"{""type"":""Point"", ""coordinates"":[110.308486,-5.934978]}",2,110.308486,-5.934978
1261,sat_obj,"{""type"":""Point"", ""coordinates"":[109.830965,-8.949912]}",3,109.830965,-8.949912
1261,sat_obj,"{""type"":""Point"", ""coordinates"":[109.165077,-11.928913]}",4,109.165077,-11.928913
1261,sat_obj,"{""type"":""Point"", ""coordinates"":[108.313449,-14.860225]}",5,108.313449,-14.860225
1261,sat_obj,"{""type"":""Point"", ""coordinates"":[107.279443,-17.732278]}",6,107.279443,-17.732278
1261,sat_obj,"{""type"":""Point"", ""coordinates"":[106.067138,-20.533739]}",7,106.067138,-20.533739
1261,sat_obj,"{""type"":""Point"", ""coordinates"":[104.68132,-23.25355]}",8,104.68132,-23.25355
1261,sat_obj,"{""type"":""Point"", ""coordinates"":[103.127457,-25.880978]}",9,103.127457,-25.880978
1261,sat_obj,"{""type"":""Point"", ""coordinates"":[101.411683,-28.405655]}",10,101.411683,-28.405655
1261,sat_obj,"{""type"":""Point"", ""coordinates"":[99.540767,-30.817615]}",11,99.540767,-30.817615
1261,sat_obj,"{""type"":""Point"", ""coordinates"":[97.522095,-33.107341]}",12,97.522095,-33.107341
1261,sat_obj,"{""type"":""Point"", ""coordinates"":[95.363633,-35.265796]}",13,95.363633,-35.265796
1261,sat_obj,"{""type"":""Point"", ""coordinates"":[93.073899,-37.284461]}",14,93.073899,-37.284461
1261,sat_obj,"{""type"":""Point"", ""coordinates"":[90.86223,-39]}",15,90.86223,-39
1261,sat_obj,"{""type"":""Point"", ""coordinates"":[50,-39]}",16,50,-39
1261,sat_obj,"{""type"":""Point"", ""coordinates"":[50,30]}",17,50,30
1261,sat_obj,"{""type"":""Point"", ""coordinates"":[100.415439,30]}",18,100.415439,30
1261,sat_obj,"{""type"":""Point"", ""coordinates"":[101.411683,28.715655]}",19,101.411683,28.715655
1261,sat_obj,"{""type"":""Point"", ""coordinates"":[103.127457,26.190978]}",20,103.127457,26.190978
1261,sat_obj,"{""type"":""Point"", ""coordinates"":[104.68132,23.56355]}",21,104.68132,23.56355
1261,sat_obj,"{""type"":""Point"", ""coordinates"":[106.067138,20.843739]}",22,106.067138,20.843739
1261,sat_obj,"{""type"":""Point"", ""coordinates"":[107.279443,18.042278]}",23,107.279443,18.042278
1261,sat_obj,"{""type"":""Point"", ""coordinates"":[108.313449,15.170225]}",24,108.313449,15.170225
1261,sat_obj,"{""type"":""Point"", ""coordinates"":[109.165077,12.238913]}",25,109.165077,12.238913
1261,sat_obj,"{""type"":""Point"", ""coordinates"":[109.830965,9.259912]}",26,109.830965,9.259912
1261,sat_obj,"{""type"":""Point"", ""coordinates"":[110.308486,6.244978]}",27,110.308486,6.244978
1261,sat_obj,"{""type"":""Point"", ""coordinates"":[110.595754,3.206009]}",28,110.595754,3.206009
1261,sat_obj,"{""type"":""Point"", ""coordinates"":[110.691636,0.155]}",29,110.691636,0.155
1272,eng_obj,"{""type"":""Point"", ""coordinates"":[120,30]}",0,120,30
1272,eng_obj,"{""type"":""Point"", ""coordinates"":[120,-21.043497]}",1,120,-21.043497
1272,eng_obj,"{""type"":""Point"", ""coordinates"":[119.086182,-21.746468]}",2,119.086182,-21.746468
1272,eng_obj,"{""type"":""Point"", ""coordinates"":[117.200463,-23.017407]}",3,117.200463,-23.017407
1272,eng_obj,"{""type"":""Point"", ""coordinates"":[115.237996,-24.168412]}",4,115.237996,-24.168412
1272,eng_obj,"{""type"":""Point"", ""coordinates"":[113.206527,-25.19494]}",5,113.206527,-25.19494
1272,eng_obj,"{""type"":""Point"", ""coordinates"":[111.114074,-26.092941]}",6,111.114074,-26.092941
1272,eng_obj,"{""type"":""Point"", ""coordinates"":[108.968893,-26.858869]}",7,108.968893,-26.858869
1272,eng_obj,"{""type"":""Point"", ""coordinates"":[106.779452,-27.489702]}",8,106.779452,-27.489702
1272,eng_obj,"{""type"":""Point"", ""coordinates"":[104.55439,-27.98295]}",9,104.55439,-27.98295
1272,eng_obj,"{""type"":""Point"", ""coordinates"":[102.30249,-28.336668]}",10,102.30249,-28.336668
1272,eng_obj,"{""type"":""Point"", ""coordinates"":[100.032638,-28.549458]}",11,100.032638,-28.549458
1272,eng_obj,"{""type"":""Point"", ""coordinates"":[97.753792,-28.620482]}",12,97.753792,-28.620482
1272,eng_obj,"{""type"":""Point"", ""coordinates"":[95.474946,-28.549458]}",13,95.474946,-28.549458
1272,eng_obj,"{""type"":""Point"", ""coordinates"":[93.205094,-28.336668]}",14,93.205094,-28.336668
1272,eng_obj,"{""type"":""Point"", ""coordinates"":[90.953194,-27.98295]}",15,90.953194,-27.98295
1272,eng_obj,"{""type"":""Point"", ""coordinates"":[88.728132,-27.489702]}",16,88.728132,-27.489702
1272,eng_obj,"{""type"":""Point"", ""coordinates"":[86.538691,-26.858869]}",17,86.538691,-26.858869
1272,eng_obj,"{""type"":""Point"", ""coordinates"":[84.39351,-26.092941]}",18,84.39351,-26.092941
1272,eng_obj,"{""type"":""Point"", ""coordinates"":[82.301057,-25.19494]}",19,82.301057,-25.19494
1272,eng_obj,"{""type"":""Point"", ""coordinates"":[80.269588,-24.168412]}",20,80.269588,-24.168412
1272,eng_obj,"{""type"":""Point"", ""coordinates"":[78.307121,-23.017407]}",21,78.307121,-23.017407
1272,eng_obj,"{""type"":""Point"", ""coordinates"":[76.421402,-21.746468]}",22,76.421402,-21.746468
1272,eng_obj,"{""type"":""Point"", ""coordinates"":[74.619872,-20.360609]}",23,74.619872,-20.360609
1272,eng_obj,"{""type"":""Point"", ""coordinates"":[72.90964,-18.865302]}",24,72.90964,-18.865302
1272,eng_obj,"{""type"":""Point"", ""coordinates"":[71.297458,-17.266447]}",25,71.297458,-17.266447
1272,eng_obj,"{""type"":""Point"", ""coordinates"":[69.789686,-15.570354]}",26,69.789686,-15.570354
1272,eng_obj,"{""type"":""Point"", ""coordinates"":[68.392276,-13.783716]}",27,68.392276,-13.783716
1272,eng_obj,"{""type"":""Point"", ""coordinates"":[67.110742,-11.913586]}",28,67.110742,-11.913586
1272,eng_obj,"{""type"":""Point"", ""coordinates"":[65.950143,-9.967342]}",29,65.950143,-9.967342
1272,eng_obj,"{""type"":""Point"", ""coordinates"":[64.915058,-7.952667]}",30,64.915058,-7.952667
1272,eng_obj,"{""type"":""Point"", ""coordinates"":[64.009572,-5.877511]}",31,64.009572,-5.877511
1272,eng_obj,"{""type"":""Point"", ""coordinates"":[63.23726,-3.750064]}",32,63.23726,-3.750064
1272,eng_obj,"{""type"":""Point"", ""coordinates"":[62.601168,-1.578723]}",33,62.601168,-1.578723
1272,eng_obj,"{""type"":""Point"", ""coordinates"":[62.103808,0.627945]}",34,62.103808,0.627945
1272,eng_obj,"{""type"":""Point"", ""coordinates"":[61.747142,2.86123]}",35,61.747142,2.86123
1272,eng_obj,"{""type"":""Point"", ""coordinates"":[61.532578,5.112317]}",36,61.532578,5.112317
1272,eng_obj,"{""type"":""Point"", ""coordinates"":[61.460962,7.372324]}",37,61.460962,7.372324
1272,eng_obj,"{""type"":""Point"", ""coordinates"":[61.532578,9.632331]}",38,61.532578,9.632331
1272,eng_obj,"{""type"":""Point"", ""coordinates"":[61.747142,11.883419]}",39,61.747142,11.883419
1272,eng_obj,"{""type"":""Point"", ""coordinates"":[62.103808,14.116704]}",40,62.103808,14.116704
1272,eng_obj,"{""type"":""Point"", ""coordinates"":[62.601168,16.323371]}",41,62.601168,16.323371
1272,eng_obj,"{""type"":""Point"", ""coordinates"":[63.23726,18.494713]}",42,63.23726,18.494713
1272,eng_obj,"{""type"":""Point"", ""coordinates"":[64.009572,20.62216]}",43,64.009572,20.62216
1272,eng_obj,"{""type"":""Point"", ""coordinates"":[64.915058,22.697316]}",44,64.915058,22.697316
1272,eng_obj,"{""type"":""Point"", ""coordinates"":[65.950143,24.711991]}",45,65.950143,24.711991
1272,eng_obj,"{""type"":""Point"", ""coordinates"":[67.110742,26.658234]}",46,67.110742,26.658234
1272,eng_obj,"{""type"":""Point"", ""coordinates"":[68.392276,28.528365]}",47,68.392276,28.528365
1272,eng_obj,"{""type"":""Point"", ""coordinates"":[69.543309,30]}",48,69.543309,30
1272,eng_obj,"{""type"":""Point"", ""coordinates"":[120,30]}",49,120,30
1276,eng_obj,"{""type"":""Point"", ""coordinates"":[120,30]}",0,120,30
1276,eng_obj,"{""type"":""Point"", ""coordinates"":[120,-32.378088]}",1,120,-32.378088
1276,eng_obj,"{""type"":""Point"", ""coordinates"":[119.840713,-32.471511]}",2,119.840713,-32.471511
1276,eng_obj,"{""type"":""Point"", ""coordinates"":[117.27446,-33.768273]}",3,117.27446,-33.768273
1276,eng_obj,"{""type"":""Point"", ""coordinates"":[114.631168,-34.902671]}",4,114.631168,-34.902671
1276,eng_obj,"{""type"":""Point"", ""coordinates"":[111.921268,-35.87023]}",5,111.921268,-35.87023
1276,eng_obj,"{""type"":""Point"", ""coordinates"":[109.155457,-36.66713]}",6,109.155457,-36.66713
1276,eng_obj,"{""type"":""Point"", ""coordinates"":[106.344648,-37.290226]}",7,106.344648,-37.290226
1276,eng_obj,"{""type"":""Point"", ""coordinates"":[103.499934,-37.73706]}",8,103.499934,-37.73706
1276,eng_obj,"{""type"":""Point"", ""coordinates"":[100.695138,-38]}",9,100.695138,-38
1276,eng_obj,"{""type"":""Point"", ""coordinates"":[94.812446,-38]}",10,94.812446,-38
1276,eng_obj,"{""type"":""Point"", ""coordinates"":[92.00765,-37.73706]}",11,92.00765,-37.73706
1276,eng_obj,"{""type"":""Point"", ""coordinates"":[89.162936,-37.290226]}",12,89.162936,-37.290226
1276,eng_obj,"{""type"":""Point"", ""coordinates"":[86.352127,-36.66713]}",13,86.352127,-36.66713
1276,eng_obj,"{""type"":""Point"", ""coordinates"":[83.586315,-35.87023]}",14,83.586315,-35.87023
1276,eng_obj,"{""type"":""Point"", ""coordinates"":[80.876416,-34.902671]}",15,80.876416,-34.902671
1276,eng_obj,"{""type"":""Point"", ""coordinates"":[78.233124,-33.768273]}",16,78.233124,-33.768273
1276,eng_obj,"{""type"":""Point"", ""coordinates"":[75.666871,-32.471511]}",17,75.666871,-32.471511
1276,eng_obj,"{""type"":""Point"", ""coordinates"":[73.187785,-31.017504]}",18,73.187785,-31.017504
1276,eng_obj,"{""type"":""Point"", ""coordinates"":[70.80565,-29.41199]}",19,70.80565,-29.41199
1276,eng_obj,"{""type"":""Point"", ""coordinates"":[68.529867,-27.661304]}",20,68.529867,-27.661304
1276,eng_obj,"{""type"":""Point"", ""coordinates"":[66.369418,-25.772357]}",21,66.369418,-25.772357
1276,eng_obj,"{""type"":""Point"", ""coordinates"":[64.332828,-23.752604]}",22,64.332828,-23.752604
1276,eng_obj,"{""type"":""Point"", ""coordinates"":[62.428135,-21.610014]}",23,62.428135,-21.610014
1276,eng_obj,"{""type"":""Point"", ""coordinates"":[60.662857,-19.353044]}",24,60.662857,-19.353044
1276,eng_obj,"{""type"":""Point"", ""coordinates"":[59.04396,-16.990601]}",25,59.04396,-16.990601
1276,eng_obj,"{""type"":""Point"", ""coordinates"":[57.577832,-14.53201]}",26,57.577832,-14.53201
1276,eng_obj,"{""type"":""Point"", ""coordinates"":[56.270261,-11.986971]}",27,56.270261,-11.986971
1276,eng_obj,"{""type"":""Point"", ""coordinates"":[55.126407,-9.365531]}",28,55.126407,-9.365531
1276,eng_obj,"{""type"":""Point"", ""coordinates"":[54.150783,-6.678033]}",29,54.150783,-6.678033
1276,eng_obj,"{""type"":""Point"", ""coordinates"":[53.34724,-3.935086]}",30,53.34724,-3.935086
1276,eng_obj,"{""type"":""Point"", ""coordinates"":[52.71895,-1.147513]}",31,52.71895,-1.147513
1276,eng_obj,"{""type"":""Point"", ""coordinates"":[52.268392,1.673684]}",32,52.268392,1.673684
1276,eng_obj,"{""type"":""Point"", ""coordinates"":[51.997343,4.517371]}",33,51.997343,4.517371
1276,eng_obj,"{""type"":""Point"", ""coordinates"":[51.906875,7.372324]}",34,51.906875,7.372324
1276,eng_obj,"{""type"":""Point"", ""coordinates"":[51.997343,10.227278]}",35,51.997343,10.227278
1276,eng_obj,"{""type"":""Point"", ""coordinates"":[52.268392,13.070965]}",36,52.268392,13.070965
1276,eng_obj,"{""type"":""Point"", ""coordinates"":[52.71895,15.892162]}",37,52.71895,15.892162
1276,eng_obj,"{""type"":""Point"", ""coordinates"":[53.34724,18.679734]}",38,53.34724,18.679734
1276,eng_obj,"{""type"":""Point"", ""coordinates"":[54.150783,21.422682]}",39,54.150783,21.422682
1276,eng_obj,"{""type"":""Point"", ""coordinates"":[55.126407,24.110179]}",40,55.126407,24.110179
1276,eng_obj,"{""type"":""Point"", ""coordinates"":[56.270261,26.73162]}",41,56.270261,26.73162
1276,eng_obj,"{""type"":""Point"", ""coordinates"":[57.577832,29.276658]}",42,57.577832,29.276658
1276,eng_obj,"{""type"":""Point"", ""coordinates"":[58.009181,30]}",43,58.009181,30
1276,eng_obj,"{""type"":""Point"", ""coordinates"":[120,30]}",44,120,30
1268,eng_obj,"{""type"":""Point"", ""coordinates"":[119.52949,7.372324]}",0,119.52949,7.372324
1268,eng_obj,"{""type"":""Point"", ""coordinates"":[119.48652,6.01632]}",1,119.48652,6.01632
1268,eng_obj,"{""type"":""Point"", ""coordinates"":[119.357782,4.665667]}",2,119.357782,4.665667
1268,eng_obj,"{""type"":""Point"", ""coordinates"":[119.143782,3.325697]}",3,119.143782,3.325697
1268,eng_obj,"{""type"":""Point"", ""coordinates"":[118.845366,2.001696]}",4,118.845366,2.001696
1268,eng_obj,"{""type"":""Point"", ""coordinates"":[118.463711,0.698891]}",5,118.463711,0.698891
1268,eng_obj,"{""type"":""Point"", ""coordinates"":[118.000324,-0.577577]}",6,118.000324,-0.577577
1268,eng_obj,"{""type"":""Point"", ""coordinates"":[117.457032,-1.822671]}",7,117.457032,-1.822671
1268,eng_obj,"{""type"":""Point"", ""coordinates"":[116.835981,-3.031476]}",8,116.835981,-3.031476
1268,eng_obj,"{""type"":""Point"", ""coordinates"":[116.139622,-4.199222]}",9,116.139622,-4.199222
1268,eng_obj,"{""type"":""Point"", ""coordinates"":[115.370702,-5.3213]}",10,115.370702,-5.3213
1268,eng_obj,"{""type"":""Point"", ""coordinates"":[114.532255,-6.393283]}",11,114.532255,-6.393283
1268,eng_obj,"{""type"":""Point"", ""coordinates"":[113.627593,-7.410938]}",12,113.627593,-7.410938
1268,eng_obj,"{""type"":""Point"", ""coordinates"":[112.660283,-8.370252]}",13,112.660283,-8.370252
1268,eng_obj,"{""type"":""Point"", ""coordinates"":[111.634144,-9.267436]}",14,111.634144,-9.267436
1268,eng_obj,"{""type"":""Point"", ""coordinates"":[110.553226,-10.098951]}",15,110.553226,-10.098951
1268,eng_obj,"{""type"":""Point"", ""coordinates"":[109.421794,-10.861514]}",16,109.421794,-10.861514
1268,eng_obj,"{""type"":""Point"", ""coordinates"":[108.244314,-11.552118]}",17,108.244314,-11.552118
1268,eng_obj,"{""type"":""Point"", ""coordinates"":[107.025433,-12.168034]}",18,107.025433,-12.168034
1268,eng_obj,"{""type"":""Point"", ""coordinates"":[105.769961,-12.706835]}",19,105.769961,-12.706835
1268,eng_obj,"{""type"":""Point"", ""coordinates"":[104.482853,-13.166391]}",20,104.482853,-13.166391
1268,eng_obj,"{""type"":""Point"", ""coordinates"":[103.169188,-13.544891]}",21,103.169188,-13.544891
1268,eng_obj,"{""type"":""Point"", ""coordinates"":[101.834151,-13.84084]}",22,101.834151,-13.84084
1268,eng_obj,"{""type"":""Point"", ""coordinates"":[100.483011,-14.053071]}",23,100.483011,-14.053071
1268,eng_obj,"{""type"":""Point"", ""coordinates"":[99.121099,-14.180745]}",24,99.121099,-14.180745
1268,eng_obj,"{""type"":""Point"", ""coordinates"":[97.753792,-14.223359]}",25,97.753792,-14.223359
1268,eng_obj,"{""type"":""Point"", ""coordinates"":[96.386485,-14.180745]}",26,96.386485,-14.180745
1268,eng_obj,"{""type"":""Point"", ""coordinates"":[95.024573,-14.053071]}",27,95.024573,-14.053071
1268,eng_obj,"{""type"":""Point"", ""coordinates"":[93.673433,-13.84084]}",28,93.673433,-13.84084
1268,eng_obj,"{""type"":""Point"", ""coordinates"":[92.338396,-13.544891]}",29,92.338396,-13.544891
1268,eng_obj,"{""type"":""Point"", ""coordinates"":[91.024731,-13.166391]}",30,91.024731,-13.166391
1268,eng_obj,"{""type"":""Point"", ""coordinates"":[89.737623,-12.706835]}",31,89.737623,-12.706835
1268,eng_obj,"{""type"":""Point"", ""coordinates"":[88.482151,-12.168034]}",32,88.482151,-12.168034
1268,eng_obj,"{""type"":""Point"", ""coordinates"":[87.26327,-11.552118]}",33,87.26327,-11.552118
1268,eng_obj,"{""type"":""Point"", ""coordinates"":[86.08579,-10.861514]}",34,86.08579,-10.861514
